पालगी,पालगी,n,NN,m,sg,3,0
से,से,psp,PSP,-,-,-,-
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
अरे,अरे,avy,INJ,-,-,-,-
छोटी,छोटा,adj,JJ,f,sg,-,-
जाति,जाति,n,NN,f,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
NULL,NULL,n,NN,-,-,-,-
है,है,v,VM,any,sg,3,है
तो,तो,avy,CC,-,-,-,-
क्या,क्या,pn,WQ,-,-,-,-
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
रामफिरलाल,रामफिरलाल,n,NNP,m,sg,3,0
और,और,avy,CC,-,-,-,-
ठिमलौतिया,ठिमलौतिया,n,NNP,m,sg,3,0
तुम,तुम,pn,DEM,any,pl,2,-
दोनों,दो,n,NN,any,pl,any,0
एक,एक,num,QC,any,any,-,-
दिन,दिन,n,NN,m,sg,3,0
नरेश,नरेश,n,NNP,m,sg,3,0_के_सामने
के,के,psp,PSP,-,-,-,-
सामने,सामने,nst,NST,m,sg,3,-
सिर,सिर,n,NN,m,sg,3,0
झुकाओगे,झुका,v,VM,m,pl,2,गा
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
जाओ,जाओ,avy,INJ,-,-,-,-
मैं,मैं,pn,PRP,any,sg,1,0
बात,बात,n,NN,f,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
पक्का,पक्का,adj,JJ,m,sg,-,-
हूं,है,v,VM,any,sg,1,है
NULL,NULL,avy,CC,-,-,-,-
घर,घर,n,NN,m,sg,3,0
नरेश,नरेश,n,NNP,m,sg,3,0_को
को,को,psp,PSP,-,-,-,-
ही,ही,avy,RP,-,-,-,-
दूंगा,दे,v,VM,m,sg,1,गा
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
तुम,तुम,pn,PRP,any,sg,2,0
किराये,किराया,n,NN,m,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
घर,घर,n,NN,m,sg,3,0
एक,एक,num,QC,any,any,-,-
भले,भला,adj,JJ,m,sg,-,-
मानुष,मानुष,n,NN,m,sg,3,0_को
को,को,psp,PSP,-,-,-,-
नहीं,नहीं,avy,NEG,-,-,-,-
लेने,ले,v,VM,m,sg,2,ना_दे_रह+या_है+ओ
दे,दे,v,VAUX,any,any,any,0
रहे,रह,v,VAUX,m,sg,any,या
हो,है,v,VAUX,any,sg,2,ओ
NULL,NULL,avy,CC,-,-,-,-
जानते,जान,v,VM,m,sg,2,ता_है+ओ
हो,है,v,VAUX,any,sg,2,ओ
ये,यह,pn,PRP,any,sg,3,0
तुम्हारा,तुम,pn,PRP,m,sg,2,का
शरीर,शरीर,n,NN,m,sg,3,0
भी,भी,avy,RP,-,-,-,-
किराये,किराया,n,NN,m,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
है,है,v,VM,any,sg,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
यह,यह,pn,PRP,any,sg,3,0
भी,भी,avy,RP,-,-,-,-
एक,एक,num,QC,any,any,-,-
दिन,दिन,n,NN,m,sg,3,0
खाली,खाली,adj,JJ,any,any,-,-
होगा,हो,v,VM,m,sg,3,गा
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
पता,पता,n,NN,m,sg,3,0
नहीं,नहीं,avy,NEG,-,-,-,-
NULL,NULL,v,VM,-,-,-,-
एक,एक,num,QC,any,any,-,-
मुट्ठी,मुट्ठी,n,NN,f,sg,3,0
माटी,माटी,n,NN,f,sg,3,0
पायेगा,पा,v,VM,m,sg,3,गा
भी,भी,avy,RP,-,-,-,-
कि,कि,avy,CC,-,-,-,-
नहीं,नहीं,avy,NEG,-,-,-,-
NULL,NULL,v,VM,-,-,-,-
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
रिश्तेदारी,रिश्तेदारी,n,NN,f,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
नाम,नाम,n,NN,m,sg,3,0_पर
पर,पर,psp,PSP,-,-,-,-
कलंक,कलंक,n,NN,m,sg,3,0
रामफिरलाल,रामफिरलाल,n,NNP,m,sg,3,0
और,और,avy,CC,-,-,-,-
आदमियत,आदमियत,n,NN,f,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
दुश्मन,दुश्मन,n,NN,m,sg,3,0
ठिमलौतिया,ठिमलौतिया,n,NNP,m,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
घेराव,घेराव,n,NN,m,sg,3,0_के_बाद
के,के,psp,PSP,-,-,-,-
बाद,बाद,nst,NST,m,sg,3,-
भी,भी,avy,RP,-,-,-,-
नरेश,नरेश,n,NNP,m,sg,3,0
किराये,किराया,n,NN,m,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
घर,घर,n,NN,m,sg,3,0_को
को,को,psp,PSP,-,-,-,-
खाली,खाली,adj,JJ,any,any,-,-
कर,कर,v,VM,any,any,any,0
लालाजी,लाला,n,NN,m,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
किराये,किराया,n,NN,m,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
घर,घर,n,NN,m,sg,3,0_में
में,में,psp,PSP,-,-,-,-
शिफ्ट,शिफ्ट,unk,UNK,-,-,-,-
हो,हो,v,VM,any,sg,any,0_जा+या1
गया,जा,v,VAUX,m,sg,any,या1
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
श्रम,श्रम,n,NN,m,sg,3,0_का
की,का,psp,PSP,f,sg,-,-
मण्डी,मंडी,n,NN,f,sg,3,0_में
में,में,psp,PSP,-,-,-,-
सुकरात,सुकरात,n,NNP,m,sg,3,0
साबित,साबित,adj,JJ,any,any,-,-
हुआ,हो,v,VM,m,sg,any,या
नरेश,नरेश,n,NNP,m,sg,3,0
कुछ,कुछ,avy,QF,-,-,-,-
बरसों,बरस,n,NN,m,pl,3,0_के_अन्दर
के,के,psp,PSP,-,-,-,-
अन्दर,अन्दर,nst,NST,m,sg,3,-
रीन,रीन,n,NNC,m,sg,3,0
कर्ज,कर्ज,n,NN,m,sg,3,0
कर,कर,v,VM,any,any,any,0
एक,एक,num,QC,any,any,-,-
छोटा,छोटा,adj,JJ,m,sg,-,-
सा,सा,avy,RP,m,sg,-,-
घर,घर,n,NN,m,sg,3,0
बनाकर,बना,v,VM,any,any,any,कर
किराये,किराया,n,NN,m,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
घर,घर,n,NN,m,sg,3,0_से
से,से,psp,PSP,-,-,-,-
फुर्सत,फुर्सत,n,NN,f,sg,3,0
तो,तो,avy,RP,-,-,-,-
पा,पा,v,VM,any,sg,any,0_जा+या1
गया,जा,v,VAUX,m,sg,any,या1
पर,पर,avy,CC,-,-,-,-
बूढ़ी,बूढ़ा,adj,JJ,f,sg,-,-
रूढ़िवादी,रूढ़िवादी,adj,JJ,any,any,-,-
व्यवस्था,व्यवस्था,n,NN,f,sg,3,0_से
से,से,psp,PSP,-,-,-,-
नहीं,नहीं,avy,NEG,-,-,-,-
NULL,NULL,v,VM,-,-,-,-
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
अरे,अरे,avy,INJC,-,-,-,-
बाप,बाप,avy,INJC,-,-,-,-
रे,रे,avy,INJ,-,-,-,-
आदमी,आदमी,n,NN,m,sg,3,0
मौत,मौत,n,NN,f,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
सौदागर,सौदागर,n,NN,m,sg,3,0
हो,हो,v,VM,m,sg,3,0_जा+या1_है
गया,जा,v,VAUX,m,sg,any,या1
है,है,v,VAUX,any,sg,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
कितनी,कितना,adj,QF,f,sg,-,-
भयावह,भयावह,adj,JJ,any,any,-,-
खबर,खबर,n,NN,f,sg,3,0
छपी,छप,v,VM,f,sg,3,या_है
है,है,v,VAUX,any,sg,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
पढ़कर,पढ,v,VM,any,any,any,कर
रोंगटे,रोंगटा,n,NN,m,pl,3,0
खड़े,खडा,adj,JJ,m,pl,-,-
हो,हो,v,VM,any,pl,any,0_जा+या1
गये,जा,v,VAUX,m,pl,any,या1
NULL,null,unk,CC,-,-,-,-
जिन,जो,pn,DEM,any,pl,3,-
लोगों,लोग,n,NN,m,pl,3,0_ने
ने,ने,psp,PSP,-,-,-,-
अपनी,अपना,pn,PRP,f,any,any,0
आंखों,आंख,n,NN,f,pl,3,0_से
से,से,psp,PSP,-,-,-,-
देखा,देख,v,VM,m,sg,3,या_हो+गा
होगा,हो,v,VAUX,m,sg,3,गा
उनकी,वह,pn,PRP,f,pl,3,का
क्या,क्या,pn,WQ,-,-,-,-
हालत,हालत,n,NN,f,sg,3,0
हुई,हो,v,VM,f,sg,3,या_हो+गा
होगी,हो,v,VAUX,f,sg,3,गा
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
क्यों,क्यों,pn,WQ,-,-,-,-
चीख,चीख,n,NNC,f,sg,3,0
पुकार,पुकार,n,NN,f,sg,3,0
कर,कर,v,VM,m,sg,2,0_रह+या_है+ओ
रहे,रह,v,VAUX,m,sg,any,या
हो,है,v,VAUX,any,sg,2,ओ
कहते,कह,v,VM,m,sg,any,ता_हो+या
हुए,हो,v,VAUX,m,sg,any,या
नन्दिनी,नंदिनी,n,NNP,f,sg,3,0
सामने,सामने,nst,NST,m,sg,3,-
खड़ी,खड़ा,adj,JJ,f,sg,-,-
हो,हो,v,VM,any,sg,any,0_जा+या1
गयी,जा,v,VAUX,f,sg,any,या1
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
सन्तोष,संतोष,n,NNP,any,sg,3,0
-,-,punc,SYM,-,-,-,-
लो,ले,v,VM,any,sg,2,ओ
खुद,खुद,pn,PRP,any,any,any,0_का
की,का,psp,PSP,f,sg,-,-
आंख,आंख,n,NN,f,sg,3,0_से
से,से,psp,PSP,-,-,-,-
देख,देख,v,VM,any,sg,2,0_ले+ओ
लो,ले,v,VAUX,any,sg,2,ओ
अखबार,अखबार,n,NN,m,sg,3,0_में
में,में,psp,PSP,-,-,-,-
छपी,छप,v,VM,f,sg,any,या
दिल,दिल,n,NN,m,sg,3,0
दहला,दहला,v,VM,any,sg,any,0_दे+ना_वाला
देने,दे,v,VAUX,any,any,any,ना
वाली,वाला,psp,PSP,f,sg,-,-
खबर,खबर,n,NN,f,sg,3,0
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
आज,आज,n,NN,m,sg,3,0
आदमी,आदमी,n,NN,m,sg,3,0
मौत,मौत,n,NN,f,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
सौदागर,सौदागर,n,NN,m,sg,3,0
हो,हो,v,VM,m,sg,3,0_जा+या1_है
गया,जा,v,VAUX,m,sg,any,या1
है,है,v,VAUX,any,sg,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
नन्दिनी,नंदिनी,n,NNP,f,sg,3,0
-,-,punc,SYM,-,-,-,-
मेरे,मैं,pn,PRP,m,sg,1,का
हाथ,हाथ,n,NN,m,sg,3,0_में
में,में,psp,PSP,-,-,-,-
आटा,आटा,n,NN,m,sg,3,0
लगा,लग,v,VM,m,sg,3,या_है
है,है,v,VAUX,any,sg,3,है
NULL,null,unk,CC,-,-,-,-
आप,आप,pn,PRP,any,sg,2h,0
ही,ही,avy,RP,-,-,-,-
सुना,सुना,v,VM,any,sg,2h,0_दे+ओ
दो,दे,v,VAUX,any,sg,2h,ओ
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
सन्तोष,संतोष,n,NNP,any,sg,3,0
-,-,punc,SYM,-,-,-,-
आदमी,आदमी,n,NN,m,pl,3,0
आदमी,आदमी,n,NN,m,sg,3,0_का
की,का,psp,PSP,f,sg,-,-
हत्या,हत्या,n,NN,f,sg,3,0_बाद
बाद,बाद,nst,NST,m,sg,3,-
शिनाख्त,शिनाख्त,n,NN,f,sg,3,0
मिटाकर,मिटा,v,VM,any,any,any,कर
कमाई,कमाई,n,NN,f,sg,3,0
करने,कर,v,VM,m,pl,3,ना_लग+या_है
लगे,लग,v,VAUX,m,pl,any,या
हैं,है,v,VAUX,any,pl,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
बेचारे,बेचारा,adj,JJ,m,pl,-,-
मृतकों,मृतक,n,NN,m,pl,3,0_का
के,का,psp,PSP,m,sg,-,-
घर,घर,n,NNC,m,sg,3,0
परिवार,परिवार,n,NN,m,sg,3,0_का
के,का,psp,PSP,m,pl,-,-
सपनों,सपना,n,NN,m,pl,3,0_का
की,का,psp,PSP,f,sg,-,-
बारात,बारात,n,NN,f,sg,3,0_में
में,में,psp,PSP,-,-,-,-
हैवान,हैवान,adj,JJ,any,any,-,-
किस्म,किस्म,n,NN,f,sg,3,0_का
के,का,psp,PSP,m,pl,-,-
लोग,लोग,n,NN,m,pl,3,0
आग,आग,n,NN,f,sg,3,0
लगा,लगा,v,VM,any,pl,3,0_दे_रह+या_है
दे,दे,v,VAUX,any,any,any,0
रहें,रह,v,VAUX,any,pl,any,या
हैं,है,v,VAUX,any,pl,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
आदमी,आदमी,n,NN,m,sg,3,0
कितना,कितना,adj,QF,m,sg,-,-
दरिन्दा,दरिंदा,adj,JJ,any,any,-,-
हो,हो,v,VM,m,sg,3,0_जा+या1_है
गया,जा,v,VAUX,m,sg,any,या1
है,है,v,VAUX,any,sg,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मौत,मौत,n,NN,f,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
सौदागर,सौदागर,n,NN,m,sg,3,0
बन,बन,v,VM,m,sg,3,0_जा+या1_है
गया,जा,v,VAUX,m,sg,any,या1
है,है,v,VAUX,any,sg,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
अमानुष,अमानुष,adj,JJ,any,any,-,-
लोग,लोग,n,NN,m,pl,3,0
कैसे,कैसा,pn,WQ,m,pl,-,-
-,-,punc,SYM,-,-,-,-
कैसे,कैसा,pn,RDP,m,pl,-,-
भयावह,भयावह,adj,JJ,any,any,-,-
धंधे,धंधा,n,NN,m,pl,3,0
करने,कर,v,VM,m,pl,3,ना_लग+या_है
लगे,लग,v,VAUX,m,pl,any,या
हैं,है,v,VAUX,any,pl,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
नन्दिनी,नंदिनी,n,NNP,f,sg,3,0
-,-,punc,SYM,-,-,-,-
ठीक,ठीक,adj,JJ,any,any,-,-
कह,कह,v,VM,m,sg,2,0_रह+या_है+ओ
रहे,रह,v,VAUX,m,sg,any,या
हो,है,v,VAUX,any,sg,2,ओ
NULL,null,unk,CC,-,-,-,-
स्वार्थ,स्वार्थ,n,NN,m,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
इस,यह,pn,DEM,any,sg,3,-
युग,युग,n,NN,m,sg,3,0_में
में,में,psp,PSP,-,-,-,-
आदमी,आदमी,n,NN,m,sg,3,0_को
को,को,psp,PSP,-,-,-,-
पहचानना,पहचान,v,VM,any,any,any,ना
बहुत,बहुत,avy,INTF,-,-,-,-
कठिन,कठिन,adj,JJ,any,any,-,-
हो,हो,v,VM,m,sg,3,0_जा+या1_है
गया,जा,v,VAUX,m,sg,any,या1
है,है,v,VAUX,any,sg,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
कहते,कह,v,VM,m,pl,any,ता_है
हैं,है,v,VAUX,any,pl,any,है
सोना,सोना,n,NN,m,sg,3,0
परखे,परख,v,VM,m,sg,any,या
घरी,घरी,adv,RB,-,-,-,-
-,-,punc,SYM,-,-,-,-
घरी,घरी,adv,RDP,-,-,-,-
NULL,null,unk,CC,-,-,-,-
आदमी,आदमी,n,NN,m,sg,3,0
परखे,परख,v,VM,any,sg,3,या
एक,एक,num,QC,any,any,-,-
घरी,घरी,n,NN,f,sg,3,0
वाली,वाला,psp,PSP,f,sg,-,-
कहावत,कहावत,n,NN,f,sg,3,0
आज,आज,n,NN,m,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
आदमी,आदमी,n,NN,m,sg,3,0_पर
पर,पर,psp,PSP,-,-,-,-
लागू,लागू,adj,JJ,any,any,-,-
नहीं,नहीं,avy,NEG,-,-,-,-
हो,हो,v,VM,f,sg,3,0_रह+या_है
रही,रह,v,VAUX,f,sg,any,या
है,है,v,VAUX,any,sg,3,है
क्योंकि,क्योंकि,avy,CC,-,-,-,-
वह,वह,pn,PRP,any,sg,3,0
चेहरा,चेहरा,n,NN,m,sg,3,0
बदलने,बदल,v,VM,any,any,any,ना_में
में,में,psp,PSP,-,-,-,-
इतना,इतना,adj,QF,m,sg,-,-
माहिर,माहिर,adj,JJ,any,any,-,-
हो,हो,v,VM,m,sg,3,0_जा+या1_है
गया,जा,v,VAUX,m,sg,any,या1
है,है,v,VAUX,any,sg,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
कुछ,कुछ,avy,QF,-,-,-,-
साल,साल,n,NN,m,pl,3,0_पहले
पहले,पहले,nst,NST,m,sg,3,-
ताबूत,ताबूत,n,NNPC,m,sg,3,0
काण्ड,कांड,n,NNP,m,sg,3,0
आम,आम,adj,JJ,any,any,-,-
आदमी,आदमी,n,NN,m,sg,3,0_को
को,को,psp,PSP,-,-,-,-
हिलाकर,हिला,v,VM,any,any,any,कर
रख,रख,v,VM,m,sg,any,0_दे+या_था
दिया,दे,v,VAUX,m,sg,any,या
था,था,v,VAUX,m,sg,any,था
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
स्वार्थ,स्वार्थ,n,NN,m,sg,3,0_में
में,में,psp,PSP,-,-,-,-
आज,आज,n,NN,m,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
आदमी,आदमी,n,NN,m,sg,3,0
इतना,इतना,adj,QF,m,sg,-,-
पागल,पागल,adj,JJ,any,any,-,-
हो,हो,v,VM,m,sg,3,0_जा+या1_है
गया,जा,v,VAUX,m,sg,any,या1
है,है,v,VAUX,any,sg,3,है
कि,कि,avy,CC,-,-,-,-
अपने,अपना,pn,PRP,m,any,any,0
स्वार्थ,स्वार्थ,n,NN,m,sg,3,0_के_अलावा
के,के,psp,PSP,-,-,-,-
अलावा,अलावा,psp,PSP,-,-,-,-
कुछ,कुछ,pn,PRP,any,any,3,0
सूझ,सूझ,v,VM,m,sg,3,0_रह+या_है
ही,ही,avy,RP,-,-,-,-
नहीं,नहीं,avy,NEG,-,-,-,-
रहा,रह,v,VAUX,m,sg,any,या
है,है,v,VAUX,any,sg,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
क्या,क्या,pn,WQ,-,-,-,-
जमाना,जमाना,n,NN,m,sg,3,0
आ,आ,v,VM,m,sg,3,0_जा+या1_है
गया,जा,v,VAUX,m,sg,any,या1
है,है,v,VAUX,any,sg,3,है
आदमी,आदमी,n,NN,m,sg,3,0
मौत,मौत,n,NN,f,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
सौदागर,सौदागर,n,NN,m,sg,3,0
बन,बन,v,VM,m,sg,3,0_जा+या1_है
गया,जा,v,VAUX,m,sg,any,या1
है,है,v,VAUX,any,sg,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
सन्तोष,संतोष,n,NNP,any,sg,3,0
-,-,punc,SYM,-,-,-,-
सच,सच,n,NN,m,sg,3,0
आज,आज,n,NN,m,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
इस,यह,pn,DEM,any,sg,3,-
युग,युग,n,NN,m,sg,3,0_में
में,में,psp,PSP,-,-,-,-
आदमी,आदमी,n,NN,m,sg,3,0
स्वार्थ,स्वार्थ,n,NN,m,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
जाल,जाल,n,NN,m,sg,3,0_में
में,में,psp,PSP,-,-,-,-
ऐसा,ऐसा,pn,PRP,m,sg,any,0
उलझ,उलझ,v,VM,m,sg,3,0_जा+या1_है
गया,जा,v,VAUX,m,sg,any,या1
है,है,v,VAUX,any,sg,3,है
कि,कि,avy,CC,-,-,-,-
वह,वह,pn,PRP,any,sg,3,0
अच्छे,अच्छा,adj,NNC,m,sg,-,-
-,-,punc,SYM,-,-,-,-
बुरे,बुरा,adj,NN,m,sg,-,0_में
में,में,psp,PSP,-,-,-,-
अन्तर,अंतर,n,NN,m,sg,3,0
नहीं,नहीं,avy,NEG,-,-,-,-
कर,कर,v,VM,m,sg,3,0_पा_रह+या_है
पा,पा,v,VAUX,any,any,any,0
रहा,रह,v,VAUX,m,sg,any,या
है,है,v,VAUX,any,sg,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
पागलपन,पागलपन,n,NN,m,sg,3,0_में
में,में,psp,PSP,-,-,-,-
मदहोश,मदहोश,n,NN,m,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
कत्ल,कत्ल,n,NN,m,sg,3,0
कर,कर,v,VM,any,any,any,0
अपनी,अपना,pn,PRP,f,any,any,0
खुशियों,खुशी,n,NN,f,pl,3,0_का
की,का,psp,PSP,f,sg,-,-
नींव,नींव,n,NN,f,sg,3,0
रख,रख,v,VM,m,sg,3,0_रह+या_है
रहा,रह,v,VAUX,m,sg,any,या
है,है,v,VAUX,any,sg,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
नन्दिनी,नंदिनी,n,NNP,f,sg,3,0
-,-,punc,SYM,-,-,-,-
अखबार,अखबार,n,NN,m,sg,3,0_वाला
वाली,वाला,psp,PSP,f,pl,-,-
खबरों,खबर,n,NN,f,pl,3,0_को
को,को,psp,PSP,-,-,-,-
तनिक,तनिक,avy,QF,-,-,-,-
छोटी,छोटा,adj,JJ,f,sg,-,-
करके,कर,v,VM,any,any,any,कर
बताओगे,बता,v,VM,m,sg,2h,गा
क्या,क्या,pn,WQ,-,-,-,-
?,?,punc,SYM,-,-,-,-
?,?,punc,SYM,-,-,-,-
सन्तोष,संतोष,n,NNP,any,sg,3,0
-,-,punc,SYM,-,-,-,-
सुनो,सुन,v,VM,any,sg,2,ओ
भोले,भोला,adj,NNPC,m,sg,-,-
बाबा,बाबा,n,NNP,m,sg,3,0_का
की,का,psp,PSP,f,sg,-,-
नगरी,नगरी,n,NN,f,sg,3,0_में
में,में,psp,PSP,-,-,-,-
पुलिस,पुलिस,n,NN,f,sg,3,0_ने
ने,ने,psp,PSP,-,-,-,-
एक,एक,num,QC,any,any,-,-
ऐसे,ऐसा,pn,DEM,m,any,any,-
खूनी,खूनी,adj,JJ,any,any,-,-
गिरोह,गिरोह,n,NN,m,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
भण्डाफोड़,भण्डाफोड़,n,NN,m,sg,3,0
किया,कर,v,VM,m,sg,3,या_है
है,है,v,VAUX,any,sg,3,है
जो,जो,pn,PRP,any,sg,3,0
फर्जी,फर्जी,adj,JJ,any,any,-,-
नाम,नाम,n,NN,m,sg,3,0_से
से,से,psp,PSP,-,-,-,-
आदमी,आदमी,n,NN,m,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
बीमा,बीमा,n,NNC,m,sg,3,0
करवाता,कर,v,VM,m,sg,any,ता_था
था,था,v,VAUX,m,sg,any,था
और,और,avy,CC,-,-,-,-
बाद,बाद,nst,NST,m,sg,3,0_में
में,में,psp,PSP,-,-,-,-
किसी,कोई,pn,PRP,any,sg,3,0
मासूम,मासूम,adj,JJ,any,any,-,-
गरीब,गरीब,n,NN,m,sg,3,0_को
को,को,psp,PSP,-,-,-,-
अपने,अपना,pn,PRP,m,any,any,0
जाल,जाल,n,NN,m,sg,3,0_में
में,में,psp,PSP,-,-,-,-
फंसाकर,फँसा,v,VM,any,any,any,कर
मौत,मौत,n,NN,f,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
घाट,घाट,n,NN,m,sg,3,0
उतार,उतार,v,VM,m,sg,any,0_दे+ता_था
देता,दे,v,VAUX,m,sg,any,ता
था,था,v,VAUX,m,sg,any,था
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
इस,यह,pn,DEM,any,sg,3,-
गिरोह,गिरोह,n,NN,m,sg,3,0_का
के,का,psp,PSP,m,pl,-,-
दरिन्दे,दरिंदा,n,NN,m,pl,3,0
बीमा,बीमा,n,NNC,m,sg,3,0
कम्पनी,कंपनी,n,NN,f,sg,3,0_से
से,से,psp,PSP,-,-,-,-
कई,कई,avy,QF,-,-,-,-
क्लेम,क्लेम,n,NN,m,pl,3,0
भी,भी,avy,RP,-,-,-,-
ले,ले,v,VM,m,pl,3,0_चुक+या_है
चुके,चुक,v,VAUX,m,pl,any,या
हैं,है,v,VAUX,any,pl,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
ये,यह,pn,PRP,any,pl,3,0
मौत,मौत,n,NN,f,sg,3,0_का
के,का,psp,PSP,m,pl,-,-
सौदागर,सौदागर,n,NN,m,pl,3,0
अपने,अपना,pn,PRP,m,any,any,0
काले,काला,adj,JJ,m,sg,-,-
कारनामें,कारनामा,n,NN,m,sg,3,0_को
को,को,psp,PSP,-,-,-,-
सफेद,सफेद,adj,JJ,any,any,-,-
कर,कर,v,VM,any,any,any,0
बीमा,बीमा,n,NNC,m,sg,3,0
कम्पनी,कंपनी,n,NN,f,sg,3,0_का
की,का,psp,PSP,f,pl,-,-
आंखों,आंख,n,NN,f,pl,3,0_में
में,में,psp,PSP,-,-,-,-
धूल,धूल,n,NN,f,sg,3,0
झोंक,झोंक,v,VM,any,any,any,0_कर
कर,कर,v,VAUX,any,any,any,0
करोड़ों,करोड,n,NN,any,pl,3,0_का
का,का,psp,PSP,m,sg,-,-
चूना,चूना,n,NN,m,sg,3,0
लगा,लगा,v,VM,m,pl,3,0_चुक+या_है
चुके,चुक,v,VAUX,m,pl,any,या
हैं,है,v,VAUX,any,pl,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
नन्दिनी,नंदिनी,n,NNP,f,sg,3,0
-,-,punc,SYM,-,-,-,-
बाप,बाप,avy,INJC,-,-,-,-
रे,रे,avy,INJ,-,-,-,-
आदमी,आदमी,n,NN,m,pl,3,0
इतने,इतना,adj,QF,m,pl,-,-
बड़े,बडा,adj,JJ,m,pl,-,-
कसाई,कसाई,n,NN,m,pl,3,0
हो,हो,v,VM,m,pl,3,0_जा+या1_है
गये,जा,v,VAUX,m,pl,any,या1
हैं,है,v,VAUX,any,pl,3,है
कि,कि,avy,CC,-,-,-,-
आदमी,आदमी,n,NN,m,sg,3,0_को
को,को,psp,PSP,-,-,-,-
बकरा,बकरा,n,NNC,m,sg,3,0
-,-,punc,SYM,-,-,-,-
मुर्गी,मुर्गी,n,NN,f,sg,3,0_का_तरह
की,का,psp,PSP,f,-,-,-
तरह,तरह,n,PSP,f,-,-,-
काटकर,काट,v,VM,any,any,any,कर
लाश,लाश,n,NN,f,sg,3,0_को
को,को,psp,PSP,-,-,-,-
कमाई,कमाई,n,NN,f,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
जरिया,जरिया,n,NN,m,sg,3,0
बना,बना,v,VM,m,pl,3,0_रह+या_है
रहे,रह,v,VAUX,m,pl,any,या
हैं,है,v,VAUX,any,pl,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
हे,हे,avy,INJ,-,-,-,-
